FIPS,EP_POV150,EP_AFAM,EP_HISP,EP_ASIAN,RISK_SCORE,HWAV_RISKS
72061,0.0,0.0,0.0,0.0,0.0,0.0
72063,0.0,0.0,0.0,0.0,0.0,0.0
72065,0.0,0.0,0.0,0.0,0.0,0.0
72067,0.0,0.0,0.0,0.0,0.0,0.0
72069,0.0,0.0,0.0,0.0,0.0,0.0
72071,0.0,0.0,0.0,0.0,0.0,0.0
72073,0.0,0.0,0.0,0.0,0.0,0.0
72075,0.0,0.0,0.0,0.0,0.0,0.0
72077,0.0,0.0,0.0,0.0,0.0,0.0
72079,0.0,0.0,0.0,0.0,0.0,0.0
72081,0.0,0.0,0.0,0.0,0.0,0.0
72083,0.0,0.0,0.0,0.0,0.0,0.0
72085,0.0,0.0,0.0,0.0,0.0,0.0
72087,0.0,0.0,0.0,0.0,0.0,0.0
72089,0.0,0.0,0.0,0.0,0.0,0.0
72091,0.0,0.0,0.0,0.0,0.0,0.0
72093,0.0,0.0,0.0,0.0,0.0,0.0
72095,0.0,0.0,0.0,0.0,0.0,0.0
72097,0.0,0.0,0.0,0.0,0.0,0.0
72099,0.0,0.0,0.0,0.0,0.0,0.0
72101,0.0,0.0,0.0,0.0,0.0,0.0
72103,0.0,0.0,0.0,0.0,0.0,0.0
72105,0.0,0.0,0.0,0.0,0.0,0.0
72107,0.0,0.0,0.0,0.0,0.0,0.0
72109,0.0,0.0,0.0,0.0,0.0,0.0
72111,0.0,0.0,0.0,0.0,0.0,0.0
72113,0.0,0.0,0.0,0.0,0.0,0.0
72115,0.0,0.0,0.0,0.0,0.0,0.0
72117,0.0,0.0,0.0,0.0,0.0,0.0
72119,0.0,0.0,0.0,0.0,0.0,0.0
72121,0.0,0.0,0.0,0.0,0.0,0.0
72123,0.0,0.0,0.0,0.0,0.0,0.0
72125,0.0,0.0,0.0,0.0,0.0,0.0
72127,0.0,0.0,0.0,0.0,0.0,0.0
72129,0.0,0.0,0.0,0.0,0.0,0.0
72131,0.0,0.0,0.0,0.0,0.0,0.0
72133,0.0,0.0,0.0,0.0,0.0,0.0
72135,0.0,0.0,0.0,0.0,0.0,0.0
72137,0.0,0.0,0.0,0.0,0.0,0.0
72139,0.0,0.0,0.0,0.0,0.0,0.0
72141,0.0,0.0,0.0,0.0,0.0,0.0
72143,0.0,0.0,0.0,0.0,0.0,0.0
72145,0.0,0.0,0.0,0.0,0.0,0.0
72147,0.0,0.0,0.0,0.0,0.0,0.0
72149,0.0,0.0,0.0,0.0,0.0,0.0
72151,0.0,0.0,0.0,0.0,0.0,0.0
72153,0.0,0.0,0.0,0.0,0.0,0.0
78010,0.0,0.0,0.0,0.0,0.0,0.0
78020,0.0,0.0,0.0,0.0,0.0,0.0
78030,0.0,0.0,0.0,0.0,0.0,0.0
